,track_uri,artist_uri,genres,artist_name,track_name
3376,7nnW9qKcLQi98ghW42lsAX,7pUjWNH0hKYpRzWDdNLzAi,turkish rock,Büyük Ev Ablukada,BOŞLUK
3377,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,finnish death metal,Amorphis,Tree of Ages
3378,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,finnish melodeath,Amorphis,Tree of Ages
3379,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,finnish metal,Amorphis,Tree of Ages
3380,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,folk metal,Amorphis,Tree of Ages
3381,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,gothic metal,Amorphis,Tree of Ages
3382,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,melodic death metal,Amorphis,Tree of Ages
3383,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,metal,Amorphis,Tree of Ages
3384,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,power metal,Amorphis,Tree of Ages
3385,55qGQFRYpBcMNhatTGXdQI,2UOVgpgiNTC6KK0vSC77aD,progressive doom,Amorphis,Tree of Ages
3386,1d4jXKGB4iomAAtYnOZnVN,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,The Prince
3387,1d4jXKGB4iomAAtYnOZnVN,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,The Prince
3388,1d4jXKGB4iomAAtYnOZnVN,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,The Prince
3389,1d4jXKGB4iomAAtYnOZnVN,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,The Prince
3390,1d4jXKGB4iomAAtYnOZnVN,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,The Prince
3391,5A4anUcHrgnqH9UorW9XbG,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,Kendrick Lamar,Big Shot (with Travis Scott)
3392,5A4anUcHrgnqH9UorW9XbG,2YZyLoL8N0Wb9xBt1NhZWg,hip hop,Kendrick Lamar,Big Shot (with Travis Scott)
3393,5A4anUcHrgnqH9UorW9XbG,2YZyLoL8N0Wb9xBt1NhZWg,rap,Kendrick Lamar,Big Shot (with Travis Scott)
3394,5A4anUcHrgnqH9UorW9XbG,2YZyLoL8N0Wb9xBt1NhZWg,west coast rap,Kendrick Lamar,Big Shot (with Travis Scott)
3395,4tfWxyTBCJoN5gK358oL3W,1w5Kfo2jwwIPruYS2UWh56,alternative rock,Pearl Jam,Deep
3396,4tfWxyTBCJoN5gK358oL3W,1w5Kfo2jwwIPruYS2UWh56,grunge,Pearl Jam,Deep
3397,4tfWxyTBCJoN5gK358oL3W,1w5Kfo2jwwIPruYS2UWh56,permanent wave,Pearl Jam,Deep
3398,4tfWxyTBCJoN5gK358oL3W,1w5Kfo2jwwIPruYS2UWh56,rock,Pearl Jam,Deep
3399,3Lg8NI0IdT3z6SsCGhaJfH,2jbrqAuwSdvwcMTbtvncND,anadolu rock,MFÖ,Deli Deli
3400,3Lg8NI0IdT3z6SsCGhaJfH,2jbrqAuwSdvwcMTbtvncND,turkish jazz,MFÖ,Deli Deli
3401,3Lg8NI0IdT3z6SsCGhaJfH,2jbrqAuwSdvwcMTbtvncND,turkish pop,MFÖ,Deli Deli
3402,3Lg8NI0IdT3z6SsCGhaJfH,2jbrqAuwSdvwcMTbtvncND,turkish rock,MFÖ,Deli Deli
3403,4GLb9LumGhEi8xTeZ9uriB,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Sevda Çiçeği
3404,4GLb9LumGhEi8xTeZ9uriB,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Sevda Çiçeği
3405,4GLb9LumGhEi8xTeZ9uriB,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Sevda Çiçeği
3406,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,alternative metal,Rage Against The Machine,Bombtrack - Demo
3407,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,alternative rock,Rage Against The Machine,Bombtrack - Demo
3408,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,conscious hip hop,Rage Against The Machine,Bombtrack - Demo
3409,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,funk metal,Rage Against The Machine,Bombtrack - Demo
3410,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,nu metal,Rage Against The Machine,Bombtrack - Demo
3411,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,political hip hop,Rage Against The Machine,Bombtrack - Demo
3412,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,rap metal,Rage Against The Machine,Bombtrack - Demo
3413,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,rap rock,Rage Against The Machine,Bombtrack - Demo
3414,1cGbiPXCsORy9n7CqGYgKI,2d0hyoQ5ynDBnkvAbJKORj,rock,Rage Against The Machine,Bombtrack - Demo
3415,6xowwT3ZBP5PfJ8i9vSEOP,3M7XE8fhxddDJWWhchEXud,,Lazer Lloyd,Esqueca Do Mundo (Forget the World)
3416,4efQm5HOlRvAyqE4QI2mZM,0k17h0D3J5VfsdmQ1iZtE9,album rock,Pink Floyd,Run Like Hell - 2011 Remastered Version
3417,4efQm5HOlRvAyqE4QI2mZM,0k17h0D3J5VfsdmQ1iZtE9,art rock,Pink Floyd,Run Like Hell - 2011 Remastered Version
3418,4efQm5HOlRvAyqE4QI2mZM,0k17h0D3J5VfsdmQ1iZtE9,classic rock,Pink Floyd,Run Like Hell - 2011 Remastered Version
3419,4efQm5HOlRvAyqE4QI2mZM,0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Pink Floyd,Run Like Hell - 2011 Remastered Version
3420,4efQm5HOlRvAyqE4QI2mZM,0k17h0D3J5VfsdmQ1iZtE9,psychedelic rock,Pink Floyd,Run Like Hell - 2011 Remastered Version
3421,4efQm5HOlRvAyqE4QI2mZM,0k17h0D3J5VfsdmQ1iZtE9,rock,Pink Floyd,Run Like Hell - 2011 Remastered Version
3422,4efQm5HOlRvAyqE4QI2mZM,0k17h0D3J5VfsdmQ1iZtE9,symphonic rock,Pink Floyd,Run Like Hell - 2011 Remastered Version
3423,37sSud1ZrTpwXPGJP0dbXI,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Red Hot Chili Peppers,Fortune Faded
3424,37sSud1ZrTpwXPGJP0dbXI,0L8ExT028jH3ddEcZwqJJ5,funk metal,Red Hot Chili Peppers,Fortune Faded
3425,37sSud1ZrTpwXPGJP0dbXI,0L8ExT028jH3ddEcZwqJJ5,funk rock,Red Hot Chili Peppers,Fortune Faded
3426,37sSud1ZrTpwXPGJP0dbXI,0L8ExT028jH3ddEcZwqJJ5,permanent wave,Red Hot Chili Peppers,Fortune Faded
3427,3ZFwuJwUpIl0GeXsvF1ELf,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,Nothing Else Matters
3428,3ZFwuJwUpIl0GeXsvF1ELf,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,Nothing Else Matters
3429,3ZFwuJwUpIl0GeXsvF1ELf,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,Nothing Else Matters
3430,3ZFwuJwUpIl0GeXsvF1ELf,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,Nothing Else Matters
3431,3ZFwuJwUpIl0GeXsvF1ELf,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,Nothing Else Matters
3432,4xikIhN0mFbpRt4KBcPxvI,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Sorceress 2
3433,4xikIhN0mFbpRt4KBcPxvI,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Sorceress 2
3434,4xikIhN0mFbpRt4KBcPxvI,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Sorceress 2
3435,4xikIhN0mFbpRt4KBcPxvI,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Sorceress 2
3436,4xikIhN0mFbpRt4KBcPxvI,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Sorceress 2
3437,4xikIhN0mFbpRt4KBcPxvI,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Sorceress 2
3438,4xikIhN0mFbpRt4KBcPxvI,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Sorceress 2
3439,5y7IfSDhBHFVnlGj1UrlA1,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Red Hot Chili Peppers,Detroit
3440,5y7IfSDhBHFVnlGj1UrlA1,0L8ExT028jH3ddEcZwqJJ5,funk metal,Red Hot Chili Peppers,Detroit
3441,5y7IfSDhBHFVnlGj1UrlA1,0L8ExT028jH3ddEcZwqJJ5,funk rock,Red Hot Chili Peppers,Detroit
3442,5y7IfSDhBHFVnlGj1UrlA1,0L8ExT028jH3ddEcZwqJJ5,permanent wave,Red Hot Chili Peppers,Detroit
3443,0ZaSipkjXePTkzOQW29rxt,3TVXtAsR1Inumwj472S9r4,canadian hip hop,Drake,Madiba Riddim
3444,0ZaSipkjXePTkzOQW29rxt,3TVXtAsR1Inumwj472S9r4,canadian pop,Drake,Madiba Riddim
3445,0ZaSipkjXePTkzOQW29rxt,3TVXtAsR1Inumwj472S9r4,hip hop,Drake,Madiba Riddim
3446,0ZaSipkjXePTkzOQW29rxt,3TVXtAsR1Inumwj472S9r4,pop,Drake,Madiba Riddim
3447,0ZaSipkjXePTkzOQW29rxt,3TVXtAsR1Inumwj472S9r4,rap,Drake,Madiba Riddim
3448,0ZaSipkjXePTkzOQW29rxt,3TVXtAsR1Inumwj472S9r4,toronto rap,Drake,Madiba Riddim
3449,78pULHVnsTsnAQcOrdALc0,4EzkuveR9pLvDVFNx6foYD,neo mellow,James Bay,Scars
3450,78pULHVnsTsnAQcOrdALc0,4EzkuveR9pLvDVFNx6foYD,pop,James Bay,Scars
3451,78pULHVnsTsnAQcOrdALc0,4EzkuveR9pLvDVFNx6foYD,uk pop,James Bay,Scars
3452,1JxV2A7IFlmosxlCckJ8Yc,3TVXtAsR1Inumwj472S9r4,canadian hip hop,Drake,Do Not Disturb
3453,1JxV2A7IFlmosxlCckJ8Yc,3TVXtAsR1Inumwj472S9r4,canadian pop,Drake,Do Not Disturb
3454,1JxV2A7IFlmosxlCckJ8Yc,3TVXtAsR1Inumwj472S9r4,hip hop,Drake,Do Not Disturb
3455,1JxV2A7IFlmosxlCckJ8Yc,3TVXtAsR1Inumwj472S9r4,pop,Drake,Do Not Disturb
3456,1JxV2A7IFlmosxlCckJ8Yc,3TVXtAsR1Inumwj472S9r4,rap,Drake,Do Not Disturb
3457,1JxV2A7IFlmosxlCckJ8Yc,3TVXtAsR1Inumwj472S9r4,toronto rap,Drake,Do Not Disturb
3458,5HGzGElmhG7Fk2d0qh00Zh,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Isolation Years
3459,5HGzGElmhG7Fk2d0qh00Zh,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Isolation Years
3460,5HGzGElmhG7Fk2d0qh00Zh,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Isolation Years
3461,5HGzGElmhG7Fk2d0qh00Zh,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Isolation Years
3462,5HGzGElmhG7Fk2d0qh00Zh,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Isolation Years
3463,5HGzGElmhG7Fk2d0qh00Zh,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Isolation Years
3464,5HGzGElmhG7Fk2d0qh00Zh,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Isolation Years
3465,672KpkAb0iQ5rfJyicnZ3h,22WZ7M8sxp5THdruNY3gXt,acid rock,The Doors,Roadhouse Blues - New Stereo Mix
3466,672KpkAb0iQ5rfJyicnZ3h,22WZ7M8sxp5THdruNY3gXt,classic rock,The Doors,Roadhouse Blues - New Stereo Mix
3467,672KpkAb0iQ5rfJyicnZ3h,22WZ7M8sxp5THdruNY3gXt,psychedelic rock,The Doors,Roadhouse Blues - New Stereo Mix
3468,672KpkAb0iQ5rfJyicnZ3h,22WZ7M8sxp5THdruNY3gXt,rock,The Doors,Roadhouse Blues - New Stereo Mix
3469,2yfpXtD5PqURm3LXzNamWI,2jbrqAuwSdvwcMTbtvncND,anadolu rock,MFÖ,Diday Diday Day
3470,2yfpXtD5PqURm3LXzNamWI,2jbrqAuwSdvwcMTbtvncND,turkish jazz,MFÖ,Diday Diday Day
3471,2yfpXtD5PqURm3LXzNamWI,2jbrqAuwSdvwcMTbtvncND,turkish pop,MFÖ,Diday Diday Day
3472,2yfpXtD5PqURm3LXzNamWI,2jbrqAuwSdvwcMTbtvncND,turkish rock,MFÖ,Diday Diday Day
3473,3q6phprOxkF7H71zPImxbA,7fxtWEwKKrFaykKItspdYg,indie folk,The Milk Carton Kids,Years Gone By
3474,3q6phprOxkF7H71zPImxbA,7fxtWEwKKrFaykKItspdYg,new americana,The Milk Carton Kids,Years Gone By
3475,3q6phprOxkF7H71zPImxbA,7fxtWEwKKrFaykKItspdYg,stomp and flutter,The Milk Carton Kids,Years Gone By
3476,3q6phprOxkF7H71zPImxbA,7fxtWEwKKrFaykKItspdYg,stomp and holler,The Milk Carton Kids,Years Gone By
3477,6rpyfmRSvKz07EzH66Jp3v,1g4J8P1JWwanNyyXckRX5W,turkish rock,Adamlar,E Tabi
3478,2zinXo0vU1SLBCSN9zwwlj,11kBu957KTYoAltZHDm8gW,latin jazz,Buena Vista Social Club,Veinte Anos
3479,2zinXo0vU1SLBCSN9zwwlj,11kBu957KTYoAltZHDm8gW,musica tradicional cubana,Buena Vista Social Club,Veinte Anos
3480,2zinXo0vU1SLBCSN9zwwlj,11kBu957KTYoAltZHDm8gW,world,Buena Vista Social Club,Veinte Anos
3481,1NLmExNNQmX4Xa6IxnqVi0,278ZYwGhdK6QTzE3MFePnP,alternative metal,Trivium,Pull Me from the Void
3482,1NLmExNNQmX4Xa6IxnqVi0,278ZYwGhdK6QTzE3MFePnP,melodic metalcore,Trivium,Pull Me from the Void
3483,1NLmExNNQmX4Xa6IxnqVi0,278ZYwGhdK6QTzE3MFePnP,melodic thrash,Trivium,Pull Me from the Void
3484,1NLmExNNQmX4Xa6IxnqVi0,278ZYwGhdK6QTzE3MFePnP,metal,Trivium,Pull Me from the Void
3485,1NLmExNNQmX4Xa6IxnqVi0,278ZYwGhdK6QTzE3MFePnP,metalcore,Trivium,Pull Me from the Void
3486,1NLmExNNQmX4Xa6IxnqVi0,278ZYwGhdK6QTzE3MFePnP,nu metal,Trivium,Pull Me from the Void
3487,7d9sZF7jmepe2EYdETlNWK,7jdFEYD2LTYjfwxOdlVjmc,icelandic indie,KALEO,Hot Blood
3488,7d9sZF7jmepe2EYdETlNWK,7jdFEYD2LTYjfwxOdlVjmc,icelandic rock,KALEO,Hot Blood
3489,7d9sZF7jmepe2EYdETlNWK,7jdFEYD2LTYjfwxOdlVjmc,modern alternative rock,KALEO,Hot Blood
3490,1KaIRTf1YEWt54V3IW34qV,0k17h0D3J5VfsdmQ1iZtE9,album rock,Pink Floyd,In The Flesh? - 2011 Remastered Version
3491,1KaIRTf1YEWt54V3IW34qV,0k17h0D3J5VfsdmQ1iZtE9,art rock,Pink Floyd,In The Flesh? - 2011 Remastered Version
3492,1KaIRTf1YEWt54V3IW34qV,0k17h0D3J5VfsdmQ1iZtE9,classic rock,Pink Floyd,In The Flesh? - 2011 Remastered Version
3493,1KaIRTf1YEWt54V3IW34qV,0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Pink Floyd,In The Flesh? - 2011 Remastered Version
3494,1KaIRTf1YEWt54V3IW34qV,0k17h0D3J5VfsdmQ1iZtE9,psychedelic rock,Pink Floyd,In The Flesh? - 2011 Remastered Version
3495,1KaIRTf1YEWt54V3IW34qV,0k17h0D3J5VfsdmQ1iZtE9,rock,Pink Floyd,In The Flesh? - 2011 Remastered Version
3496,1KaIRTf1YEWt54V3IW34qV,0k17h0D3J5VfsdmQ1iZtE9,symphonic rock,Pink Floyd,In The Flesh? - 2011 Remastered Version
3497,0kzmIfMRkqUdw8Kq1s5VX1,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Burden - Edit
3498,0kzmIfMRkqUdw8Kq1s5VX1,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Burden - Edit
3499,0kzmIfMRkqUdw8Kq1s5VX1,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Burden - Edit
3500,0kzmIfMRkqUdw8Kq1s5VX1,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Burden - Edit
3501,0kzmIfMRkqUdw8Kq1s5VX1,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Burden - Edit
3502,0kzmIfMRkqUdw8Kq1s5VX1,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Burden - Edit
3503,0kzmIfMRkqUdw8Kq1s5VX1,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Burden - Edit
3504,6P85V0QDc1qlyR4Izy25a1,0k17h0D3J5VfsdmQ1iZtE9,album rock,Pink Floyd,"Another Brick In The Wall, Pt. 1 (The Wall Work In Progress, Pt. 1, 1979) [Programme 2] [Band Demo] - 2011 Remastered Version"
3505,6P85V0QDc1qlyR4Izy25a1,0k17h0D3J5VfsdmQ1iZtE9,art rock,Pink Floyd,"Another Brick In The Wall, Pt. 1 (The Wall Work In Progress, Pt. 1, 1979) [Programme 2] [Band Demo] - 2011 Remastered Version"
3506,6P85V0QDc1qlyR4Izy25a1,0k17h0D3J5VfsdmQ1iZtE9,classic rock,Pink Floyd,"Another Brick In The Wall, Pt. 1 (The Wall Work In Progress, Pt. 1, 1979) [Programme 2] [Band Demo] - 2011 Remastered Version"
3507,6P85V0QDc1qlyR4Izy25a1,0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Pink Floyd,"Another Brick In The Wall, Pt. 1 (The Wall Work In Progress, Pt. 1, 1979) [Programme 2] [Band Demo] - 2011 Remastered Version"
3508,6P85V0QDc1qlyR4Izy25a1,0k17h0D3J5VfsdmQ1iZtE9,psychedelic rock,Pink Floyd,"Another Brick In The Wall, Pt. 1 (The Wall Work In Progress, Pt. 1, 1979) [Programme 2] [Band Demo] - 2011 Remastered Version"
3509,6P85V0QDc1qlyR4Izy25a1,0k17h0D3J5VfsdmQ1iZtE9,rock,Pink Floyd,"Another Brick In The Wall, Pt. 1 (The Wall Work In Progress, Pt. 1, 1979) [Programme 2] [Band Demo] - 2011 Remastered Version"
3510,6P85V0QDc1qlyR4Izy25a1,0k17h0D3J5VfsdmQ1iZtE9,symphonic rock,Pink Floyd,"Another Brick In The Wall, Pt. 1 (The Wall Work In Progress, Pt. 1, 1979) [Programme 2] [Band Demo] - 2011 Remastered Version"
3511,7oolFzHipTMg2nL7shhdz2,6eUKZXaKkcviH0Ku9w2n3V,pop,Ed Sheeran,Eraser
3512,7oolFzHipTMg2nL7shhdz2,6eUKZXaKkcviH0Ku9w2n3V,uk pop,Ed Sheeran,Eraser
3513,3vKU0GTHo5nl3kTCYAiqc3,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,Kendrick Lamar,Black Panther
3514,3vKU0GTHo5nl3kTCYAiqc3,2YZyLoL8N0Wb9xBt1NhZWg,hip hop,Kendrick Lamar,Black Panther
3515,3vKU0GTHo5nl3kTCYAiqc3,2YZyLoL8N0Wb9xBt1NhZWg,rap,Kendrick Lamar,Black Panther
3516,3vKU0GTHo5nl3kTCYAiqc3,2YZyLoL8N0Wb9xBt1NhZWg,west coast rap,Kendrick Lamar,Black Panther
3517,1HMfJaHiP556ExbQF5O6QU,0GDGKpJFhVpcjIGF8N6Ewt,alternative metal,Gojira,World to Come
3518,1HMfJaHiP556ExbQF5O6QU,0GDGKpJFhVpcjIGF8N6Ewt,french death metal,Gojira,World to Come
3519,1HMfJaHiP556ExbQF5O6QU,0GDGKpJFhVpcjIGF8N6Ewt,french metal,Gojira,World to Come
3520,1HMfJaHiP556ExbQF5O6QU,0GDGKpJFhVpcjIGF8N6Ewt,metal,Gojira,World to Come
3521,1HMfJaHiP556ExbQF5O6QU,0GDGKpJFhVpcjIGF8N6Ewt,nu metal,Gojira,World to Come
3522,1HMfJaHiP556ExbQF5O6QU,0GDGKpJFhVpcjIGF8N6Ewt,progressive groove metal,Gojira,World to Come
3523,2vCy8MLIGhSI9iisUGniXz,2HPYUQ6GsPbZHvkyYe2jdm,midwest americana,Shawn James,Captain Stormalong
3524,0tuIvp8I6eAG4PgCkkfxb9,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Face in the Snow
3525,0tuIvp8I6eAG4PgCkkfxb9,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Face in the Snow
3526,0tuIvp8I6eAG4PgCkkfxb9,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Face in the Snow
3527,0tuIvp8I6eAG4PgCkkfxb9,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Face in the Snow
3528,0tuIvp8I6eAG4PgCkkfxb9,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Face in the Snow
3529,0tuIvp8I6eAG4PgCkkfxb9,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Face in the Snow
3530,0tuIvp8I6eAG4PgCkkfxb9,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Face in the Snow
3531,6BPSYXmzEkhgvuD8C08NLv,7fxtWEwKKrFaykKItspdYg,indie folk,The Milk Carton Kids,High Hopes
3532,6BPSYXmzEkhgvuD8C08NLv,7fxtWEwKKrFaykKItspdYg,new americana,The Milk Carton Kids,High Hopes
3533,6BPSYXmzEkhgvuD8C08NLv,7fxtWEwKKrFaykKItspdYg,stomp and flutter,The Milk Carton Kids,High Hopes
3534,6BPSYXmzEkhgvuD8C08NLv,7fxtWEwKKrFaykKItspdYg,stomp and holler,The Milk Carton Kids,High Hopes
3535,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,alternative metal,Rage Against The Machine,Darkness of Greed - Demo
3536,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,alternative rock,Rage Against The Machine,Darkness of Greed - Demo
3537,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,conscious hip hop,Rage Against The Machine,Darkness of Greed - Demo
3538,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,funk metal,Rage Against The Machine,Darkness of Greed - Demo
3539,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,nu metal,Rage Against The Machine,Darkness of Greed - Demo
3540,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,political hip hop,Rage Against The Machine,Darkness of Greed - Demo
3541,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,rap metal,Rage Against The Machine,Darkness of Greed - Demo
3542,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,rap rock,Rage Against The Machine,Darkness of Greed - Demo
3543,32Ja9Xha95j4YTslnmnvo6,2d0hyoQ5ynDBnkvAbJKORj,rock,Rage Against The Machine,Darkness of Greed - Demo
3544,6AHkZliFc94gk0GoVncVot,22WZ7M8sxp5THdruNY3gXt,acid rock,The Doors,L.A. Woman - Paul Oakenfold Remix
3545,6AHkZliFc94gk0GoVncVot,22WZ7M8sxp5THdruNY3gXt,classic rock,The Doors,L.A. Woman - Paul Oakenfold Remix
3546,6AHkZliFc94gk0GoVncVot,22WZ7M8sxp5THdruNY3gXt,psychedelic rock,The Doors,L.A. Woman - Paul Oakenfold Remix
3547,6AHkZliFc94gk0GoVncVot,22WZ7M8sxp5THdruNY3gXt,rock,The Doors,L.A. Woman - Paul Oakenfold Remix
3548,1t7qwtLr3Z0BzDScdsAiLJ,2jbrqAuwSdvwcMTbtvncND,anadolu rock,MFÖ,Gözyaşlarımızı Bitti Mi Sandın
3549,1t7qwtLr3Z0BzDScdsAiLJ,2jbrqAuwSdvwcMTbtvncND,turkish jazz,MFÖ,Gözyaşlarımızı Bitti Mi Sandın
3550,1t7qwtLr3Z0BzDScdsAiLJ,2jbrqAuwSdvwcMTbtvncND,turkish pop,MFÖ,Gözyaşlarımızı Bitti Mi Sandın
3551,1t7qwtLr3Z0BzDScdsAiLJ,2jbrqAuwSdvwcMTbtvncND,turkish rock,MFÖ,Gözyaşlarımızı Bitti Mi Sandın
3552,1I6pKIyaBp4OebTGLJpCCC,0du5cEVh5yTK9QJze8zA0C,dance pop,Bruno Mars,Perm
3553,1I6pKIyaBp4OebTGLJpCCC,0du5cEVh5yTK9QJze8zA0C,pop,Bruno Mars,Perm
3554,1BcuFfskHNf1WvqpyCs4wT,0GDGKpJFhVpcjIGF8N6Ewt,alternative metal,Gojira,To Sirius
3555,1BcuFfskHNf1WvqpyCs4wT,0GDGKpJFhVpcjIGF8N6Ewt,french death metal,Gojira,To Sirius
3556,1BcuFfskHNf1WvqpyCs4wT,0GDGKpJFhVpcjIGF8N6Ewt,french metal,Gojira,To Sirius
3557,1BcuFfskHNf1WvqpyCs4wT,0GDGKpJFhVpcjIGF8N6Ewt,metal,Gojira,To Sirius
3558,1BcuFfskHNf1WvqpyCs4wT,0GDGKpJFhVpcjIGF8N6Ewt,nu metal,Gojira,To Sirius
3559,1BcuFfskHNf1WvqpyCs4wT,0GDGKpJFhVpcjIGF8N6Ewt,progressive groove metal,Gojira,To Sirius
3560,0TblHLfmzDntqQ2HeEAgcd,7ENzCHnmJUr20nUjoZ0zZ1,contemporary jazz,Snarky Puppy,Sleeper
3561,0TblHLfmzDntqQ2HeEAgcd,7ENzCHnmJUr20nUjoZ0zZ1,funk rock,Snarky Puppy,Sleeper
3562,0TblHLfmzDntqQ2HeEAgcd,7ENzCHnmJUr20nUjoZ0zZ1,progressive jazz fusion,Snarky Puppy,Sleeper
3563,5DrNFzZZZVfXaEZCaceKnp,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,Seek & Destroy (Remastered)
3564,5DrNFzZZZVfXaEZCaceKnp,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,Seek & Destroy (Remastered)
3565,5DrNFzZZZVfXaEZCaceKnp,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,Seek & Destroy (Remastered)
3566,5DrNFzZZZVfXaEZCaceKnp,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,Seek & Destroy (Remastered)
3567,5DrNFzZZZVfXaEZCaceKnp,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,Seek & Destroy (Remastered)
3568,3tzQeefwigXHxIhZa4iQAb,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Anlatamıyorum
3569,3tzQeefwigXHxIhZa4iQAb,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Anlatamıyorum
